variable,gender,age_min,age_max,percentile,value
Weight,1,0,18,4.4,17.416498
Weight,1,18,25,4.4,122.7109129
Weight,1,26,35,4.4,136.465978
Weight,1,36,45,4.4,136.6317654
Weight,1,46,55,4.4,134.5682411
Weight,1,56,65,4.4,133.797506
Weight,1,66,79,4.4,129.852118
Weight,1,80,99,4.4,124.5398656
Weight,2,0,18,4.5,15.652802
Weight,2,18,25,4.5,100.751134
Weight,2,26,35,4.5,108.4860433
Weight,2,36,45,4.5,113.4762006
Weight,2,46,55,4.5,112.4940424
Weight,2,56,65,4.5,111.112848
Weight,2,66,79,4.5,111.112848
Weight,2,80,99,4.5,100.4579195
Weight,1,0,18,4.5,17.63696
Weight,1,18,25,4.5,123.0696046
Weight,1,26,35,4.5,136.465978
Weight,1,36,45,4.5,137.0039053
Weight,1,46,55,4.5,134.702282
Weight,1,56,65,4.5,134.4950477
Weight,1,66,79,4.5,129.9579398
Weight,1,80,99,4.5,124.7726735
Weight,2,0,18,4.6,15.652802
Weight,2,18,25,4.6,100.9495498
Weight,2,26,35,4.6,108.6432327
Weight,2,36,45,4.6,114.0388197
Weight,2,46,55,4.6,112.6521137
Weight,2,56,65,4.6,111.112848
Weight,2,66,79,4.6,111.112848
Weight,2,80,99,4.6,100.5954878
Weight,1,0,18,4.6,17.67840686
Weight,1,18,25,4.6,123.1981339
Weight,1,26,35,4.6,136.6291199
Weight,1,36,45,4.6,137.5400689
Weight,1,46,55,4.6,134.702282
Weight,1,56,65,4.6,134.8305909
Weight,1,66,79,4.6,130.6069799
Weight,1,80,99,4.6,125.0125362
Weight,2,0,18,4.7,15.873264
Weight,2,18,25,4.7,101.1975696
Weight,2,26,35,4.7,108.9130782
Weight,2,36,45,4.7,114.6023205
Weight,2,46,55,4.7,112.8101849
Weight,2,56,65,4.7,111.2912018
Weight,2,66,79,4.7,111.2594552
Weight,2,80,99,4.7,100.7694323
Weight,1,0,18,4.7,17.857422
Weight,1,18,25,4.7,123.3266633
Weight,1,26,35,4.7,136.8914697
Weight,1,36,45,4.7,138.2032186
Weight,1,46,55,4.7,134.702282
Weight,1,56,65,4.7,135.0986727
Weight,1,66,79,4.7,130.994993
Weight,1,80,99,4.7,125.2523988
Weight,2,0,18,4.8,16.093726
Weight,2,18,25,4.8,101.3243352
Weight,2,26,35,4.8,109.12869
Weight,2,36,45,4.8,115.0705818
Weight,2,46,55,4.8,112.876544
Weight,2,56,65,4.8,111.4779331
Weight,2,66,79,4.8,111.4126763
Weight,2,80,99,4.8,100.9433769
Weight,1,0,18,4.8,17.857422
Weight,1,18,25,4.8,123.4551926
Weight,1,26,35,4.8,136.906902
Weight,1,36,45,4.8,138.670598
Weight,1,46,55,4.8,134.7163916
Weight,1,56,65,4.8,135.5065274
Weight,1,66,79,4.8,131.17489
Weight,1,80,99,4.8,125.4675697
Weight,2,0,18,4.9,16.314188
Weight,2,18,25,4.9,101.5282626
Weight,2,26,35,4.9,109.12869
Weight,2,36,45,4.9,115.2337237
Weight,2,46,55,4.9,112.9058654
Weight,2,56,65,4.9,111.8864492
Weight,2,66,79,4.9,111.5658974
Weight,2,80,99,4.9,101.1173214
Weight,1,0,18,4.9,18.077884
Weight,1,18,25,4.9,123.583722
Weight,1,26,35,4.9,136.9410736
Weight,1,36,45,4.9,138.670598
Weight,1,46,55,4.9,134.8636602
Weight,1,56,65,4.9,136.025054
Weight,1,66,79,4.9,131.1889996
Weight,1,80,99,4.9,125.5875011
Weight,2,0,18,5,16.3582804
Weight,2,18,25,5,101.9085595
Weight,2,26,35,5,109.2719903
Weight,2,36,45,5,115.301626
Weight,2,46,55,5,113.0639367
Weight,2,56,65,5,112.3694814
Weight,2,66,79,5,111.7191185
Weight,2,80,99,5,101.4235431
Weight,1,0,18,5,18.077884
Weight,1,18,25,5,123.679182
Weight,1,26,35,5,137.0722485
Weight,1,36,45,5,138.9351524
Weight,1,46,55,5,135.0109288
Weight,1,56,65,5,136.025054
Weight,1,66,79,5,131.3512596
Weight,1,80,99,5,125.7074324
Weight,2,0,18,5.1,16.53465
Weight,2,18,25,5.1,102.1455562
Weight,2,26,35,5.1,109.4291797
Weight,2,36,45,5.1,115.3730557
Weight,2,46,55,5.1,113.3470099
Weight,2,56,65,5.1,112.656082
Weight,2,66,79,5.1,111.774234
Weight,2,80,99,5.1,101.8294136
Weight,1,0,18,5.1,18.077884
Weight,1,18,25,5.1,123.679182
Weight,1,26,35,5.1,137.127364
Weight,1,36,45,5.1,139.3337477
Weight,1,46,55,5.1,135.1581974
Weight,1,56,65,5.1,136.025054
Weight,1,66,79,5.1,131.5135196
Weight,1,80,99,5.1,125.8273637
Weight,2,0,18,5.2,16.53465
Weight,2,18,25,5.2,102.2723218
Weight,2,26,35,5.2,109.5863691
Weight,2,36,45,5.2,115.841317
Weight,2,46,55,5.2,113.53793
Weight,2,56,65,5.2,112.6754827
Weight,2,66,79,5.2,111.774234
Weight,2,80,99,5.2,102.2352842
Weight,1,0,18,5.2,18.077884
Weight,1,18,25,5.2,123.748848
Weight,1,26,35,5.2,137.127364
Weight,1,36,45,5.2,139.4677886
Weight,1,46,55,5.2,135.305466
Weight,1,56,65,5.2,136.1317576
Weight,1,66,79,5.2,131.615814
Weight,1,80,99,5.2,125.9155485
Weight,2,0,18,5.3,16.74452982
Weight,2,18,25,5.3,102.6085264
Weight,2,26,35,5.3,109.7435585
Weight,2,36,45,5.3,116.0785341
Weight,2,46,55,5.3,113.5396937
Weight,2,56,65,5.3,113.0489453
Weight,2,66,79,5.3,111.774234
Weight,2,80,99,5.3,102.6411547
Weight,1,0,18,5.3,18.298346
Weight,1,18,25,5.3,123.8773773
Weight,1,26,35,5.3,137.2453112
Weight,1,36,45,5.3,139.7005965
Weight,1,46,55,5.3,135.363668
Weight,1,56,65,5.3,136.245516
Weight,1,66,79,5.3,131.6175777
Weight,1,80,99,5.3,125.9755142
Weight,2,0,18,5.4,16.755112
Weight,2,18,25,5.4,102.9998464
Weight,2,26,35,5.4,109.790076
Weight,2,36,45,5.4,116.183474
Weight,2,46,55,5.4,114.8042637
Weight,2,56,65,5.4,113.097006
Weight,2,66,79,5.4,111.8910789
Weight,2,80,99,5.4,102.8243586
Weight,1,0,18,5.4,18.298346
Weight,1,18,25,5.4,124.0059067
Weight,1,26,35,5.4,137.347826
Weight,1,36,45,5.4,140.1027192
Weight,1,46,55,5.4,135.3795413
Weight,1,56,65,5.4,136.297545
Weight,1,66,79,5.4,131.7798377
Weight,1,80,99,5.4,126.0354799
Weight,2,0,18,5.5,16.755112
Weight,2,18,25,5.5,103.506909
Weight,2,26,35,5.5,109.790076
Weight,2,36,45,5.5,116.183474
Weight,2,46,55,5.5,115.397527
Weight,2,56,65,5.5,113.2259763
Weight,2,66,79,5.5,111.994696
Weight,2,80,99,5.5,102.9403217
Weight,1,0,18,5.5,18.518808
Weight,1,18,25,5.5,124.1774261
Weight,1,26,35,5.5,137.347826
Weight,1,36,45,5.5,140.3108353
Weight,1,46,55,5.5,135.5268099
Weight,1,56,65,5.5,136.6577799
Weight,1,66,79,5.5,131.9420978
Weight,1,80,99,5.5,126.0954455
Weight,2,0,18,5.6,16.91031725
Weight,2,18,25,5.6,103.837602
Weight,2,26,35,5.6,109.790076
Weight,2,36,45,5.6,116.3263334
Weight,2,46,55,5.6,115.522088
Weight,2,56,65,5.6,113.317468
Weight,2,66,79,5.6,111.994696
Weight,2,80,99,5.6,103.0562847
Weight,1,0,18,5.6,18.518808
Weight,1,18,25,5.6,124.6915435
Weight,1,26,35,5.6,137.5594695
Weight,1,36,45,5.6,140.4554584
Weight,1,46,55,5.6,135.8539755
Weight,1,56,65,5.6,136.8522274
Weight,1,66,79,5.6,132.056738
Weight,1,80,99,5.6,126.3599999
Weight,2,0,18,5.7,17.03906706
Weight,2,18,25,5.7,103.837602
Weight,2,26,35,5.7,110.2140244
Weight,2,36,45,5.7,116.403936
Weight,2,46,55,5.7,115.522088
Weight,2,56,65,5.7,113.3789769
Weight,2,66,79,5.7,111.994696
Weight,2,80,99,5.7,103.1722477
Weight,1,0,18,5.7,18.73927
Weight,1,18,25,5.7,125.001954
Weight,1,26,35,5.7,137.9529942
Weight,1,36,45,5.7,140.7235401
Weight,1,46,55,5.7,136.3460467
Weight,1,56,65,5.7,137.0323449
Weight,1,66,79,5.7,132.056738
Weight,1,80,99,5.7,126.6598282
Weight,2,0,18,5.8,17.38827886
Weight,2,18,25,5.8,103.9147637
Weight,2,26,35,5.8,110.6075491
Weight,2,36,45,5.8,116.4321551
Weight,2,46,55,5.8,115.7804695
Weight,2,56,65,5.8,113.5657082
Weight,2,66,79,5.8,111.994696
Weight,2,80,99,5.8,103.2322133
Weight,1,0,18,5.8,18.959732
Weight,1,18,25,5.8,125.001954
Weight,1,26,35,5.8,138.2340832
Weight,1,36,45,5.8,140.9916219
Weight,1,46,55,5.8,137.2296584
Weight,1,56,65,5.8,137.127364
Weight,1,66,79,5.8,132.2084159
Weight,1,80,99,5.8,126.9596566
Weight,2,0,18,5.9,17.416498
Weight,2,18,25,5.9,104.0415294
Weight,2,26,35,5.9,110.9219279
Weight,2,36,45,5.9,116.7443293
Weight,2,46,55,5.9,116.029812
Weight,2,56,65,5.9,113.7524395
Weight,2,66,79,5.9,111.9957983
Weight,2,80,99,5.9,103.2901949
Weight,1,0,18,5.9,18.959732
Weight,1,18,25,5.9,125.0894774
Weight,1,26,35,5.9,138.496433
Weight,1,36,45,5.9,141.2597037
Weight,1,46,55,5.9,137.7499487
Weight,1,56,65,5.9,137.127364
Weight,1,66,79,5.9,132.4641518
Weight,1,80,99,5.9,127.2383205
Weight,2,0,18,6,17.42531648
Weight,2,18,25,6,104.058064
Weight,2,26,35,6,111.2363067
Weight,2,36,45,6,116.9506818
Weight,2,46,55,6,116.1922925
Weight,2,56,65,6,113.9391708
Weight,2,66,79,6,112.1490194
Weight,2,80,99,6,103.3481764
Weight,1,0,18,6,18.959732
Weight,1,18,25,6,125.2180068
Weight,1,26,35,6,138.7587828
Weight,1,36,45,6,141.316142
Weight,1,46,55,6,138.026849
Weight,1,56,65,6,137.1317732
Weight,1,66,79,6,132.718124
Weight,1,80,99,6,127.4182175
Weight,2,0,18,6.1,17.63696
Weight,2,18,25,6.1,104.0745987
Weight,2,26,35,6.1,111.4419978
Weight,2,36,45,6.1,117.1067689
Weight,2,46,55,6.1,116.508435
Weight,2,56,65,6.1,114.4199985
Weight,2,66,79,6.1,112.3022405
Weight,2,80,99,6.1,103.396678
Weight,1,0,18,6.1,19.0386574
Weight,1,18,25,6.1,125.3465361
Weight,1,26,35,6.1,139.0211326
Weight,1,36,45,6.1,141.316142
Weight,1,46,55,6.1,138.1741176
Weight,1,56,65,6.1,137.3118907
Weight,1,66,79,6.1,132.718124
Weight,1,80,99,6.1,127.5981145
Weight,2,0,18,6.2,17.63696
Weight,2,18,25,6.2,104.2013643
Weight,2,26,35,6.2,111.553772
Weight,2,36,45,6.2,117.262856
Weight,2,46,55,6.2,116.624398
Weight,2,56,65,6.2,114.7535575
Weight,2,66,79,6.2,112.5149863
Weight,2,80,99,6.2,103.396678
Weight,1,0,18,6.2,19.180194
Weight,1,18,25,6.2,125.4750655
Weight,1,26,35,6.2,139.2834824
Weight,1,36,45,6.2,141.316142
Weight,1,46,55,6.2,138.5965228
Weight,1,56,65,6.2,137.347826
Weight,1,66,79,6.2,132.996788
Weight,1,80,99,6.2,127.7780115
Weight,2,0,18,6.3,17.63696
Weight,2,18,25,6.3,104.32813
Weight,2,26,35,6.3,111.553772
Weight,2,36,45,6.3,117.285784
Weight,2,46,55,6.3,116.737495
Weight,2,56,65,6.3,115.0198756
Weight,2,66,79,6.3,113.1278707
Weight,2,80,99,6.3,103.396678
Weight,1,0,18,6.3,19.180194
Weight,1,18,25,6.3,125.6035948
Weight,1,26,35,6.3,139.331984
Weight,1,36,45,6.3,141.316142
Weight,1,46,55,6.3,139.1300408
Weight,1,56,65,6.3,137.4516636
Weight,1,66,79,6.3,133.402438
Weight,1,80,99,6.3,128.4975995
Weight,2,0,18,6.4,17.857422
Weight,2,18,25,6.4,104.4548956
Weight,2,26,35,6.4,111.693104
Weight,2,36,45,6.4,117.285784
Weight,2,46,55,6.4,117.2117088
Weight,2,56,65,6.4,115.301626
Weight,2,66,79,6.4,113.6349333
Weight,2,80,99,6.4,103.396678
Weight,1,0,18,6.4,19.2666151
Weight,1,18,25,6.4,125.66334
Weight,1,26,35,6.4,139.349621
Weight,1,36,45,6.4,141.316142
Weight,1,46,55,6.4,139.2773094
Weight,1,56,65,6.4,137.568288
Weight,1,66,79,6.4,133.8662901
Weight,1,80,99,6.4,129.7568784
Weight,2,0,18,6.5,17.857422
Weight,2,18,25,6.5,104.7470078
Weight,2,26,35,6.5,111.9263528
Weight,2,36,45,6.5,117.2946025
Weight,2,46,55,6.5,117.552543
Weight,2,56,65,6.5,115.3258768
Weight,2,66,79,6.5,113.978854
Weight,2,80,99,6.5,103.4385658
Weight,1,0,18,6.5,19.400656
Weight,1,18,25,6.5,125.66334
Weight,1,26,35,6.5,139.4807959
Weight,1,36,45,6.5,141.4307822
Weight,1,46,55,6.5,139.7949542
Weight,1,56,65,6.5,137.614585
Weight,1,66,79,6.5,134.1908102
Weight,1,80,99,6.5,131.0161574
Weight,2,0,18,6.6,17.857422
Weight,2,18,25,6.6,105.1273047
Weight,2,26,35,6.6,112.2279448
Weight,2,36,45,6.6,117.6067767
Weight,2,46,55,6.6,117.7976968
Weight,2,56,65,6.6,115.6993394
Weight,2,66,79,6.6,113.978854
Weight,2,80,99,6.6,103.5545288
Weight,1,0,18,6.6,19.400656
Weight,1,18,25,6.6,125.8741017
Weight,1,26,35,6.6,139.552446
Weight,1,36,45,6.6,141.5648231
Weight,1,46,55,6.6,140.4730953
Weight,1,56,65,6.6,137.9748199
Weight,1,66,79,6.6,134.261358
Weight,1,80,99,6.6,132.2754363
Weight,2,0,18,6.7,18.077884
Weight,2,18,25,6.7,105.160374
Weight,2,26,35,6.7,112.3851342
Weight,2,36,45,6.7,117.726708
Weight,2,46,55,6.7,117.964366
Weight,2,56,65,6.7,116.2379281
Weight,2,66,79,6.7,114.103415
Weight,2,80,99,6.7,103.6704918
Weight,1,0,18,6.7,19.621118
Weight,1,18,25,6.7,126.1446085
Weight,1,26,35,6.7,139.552446
Weight,1,36,45,6.7,141.698864
Weight,1,46,55,6.7,140.7676325
Weight,1,56,65,6.7,138.1721334
Weight,1,66,79,6.7,134.3989263
Weight,1,80,99,6.7,132.6458125
Weight,2,0,18,6.8,18.077884
Weight,2,18,25,6.8,105.160374
Weight,2,26,35,6.8,112.5423236
Weight,2,36,45,6.8,117.726708
Weight,2,46,55,6.8,118.2805085
Weight,2,56,65,6.8,116.5353314
Weight,2,66,79,6.8,114.4285965
Weight,2,80,99,6.8,103.7864548
Weight,1,0,18,6.8,19.621118
Weight,1,18,25,6.8,126.5301966
Weight,1,26,35,6.8,139.755271
Weight,1,36,45,6.8,141.8329049
Weight,1,46,55,6.8,140.9686939
Weight,1,56,65,6.8,138.3522509
Weight,1,66,79,6.8,134.7128642
Weight,1,80,99,6.8,132.8257095
Weight,2,0,18,6.9,18.077884
Weight,2,18,25,6.9,105.160374
Weight,2,26,35,6.9,112.699513
Weight,2,36,45,6.9,117.726708
Weight,2,46,55,6.9,118.4923725
Weight,2,56,65,6.9,116.7220627
Weight,2,66,79,6.9,115.0414808
Weight,2,80,99,6.9,103.9348257
Weight,1,0,18,6.9,19.84158
Weight,1,18,25,6.9,126.8657397
Weight,1,26,35,6.9,140.0418716
Weight,1,36,45,6.9,141.9669458
Weight,1,46,55,6.9,141.09568
Weight,1,56,65,6.9,138.6146007
Weight,1,66,79,6.9,134.8751242
Weight,1,80,99,6.9,133.0056064
Weight,2,0,18,7,18.27189056
Weight,2,18,25,7,105.2154895
Weight,2,26,35,7,112.8567024
Weight,2,36,45,7,117.8501667
Weight,2,46,55,7,118.608556
Weight,2,56,65,7,116.972728
Weight,2,66,79,7,115.081164
Weight,2,80,99,7,104.1087703
Weight,1,0,18,7,20.062042
Weight,1,18,25,7,127.1227984
Weight,1,26,35,7,140.5665712
Weight,1,36,45,7,142.4713629
Weight,1,46,55,7,141.09568
Weight,1,56,65,7,139.0586111
Weight,1,66,79,7,134.922744
Weight,1,80,99,7,133.2825067
Weight,2,0,18,7.1,18.298346
Weight,2,18,25,7.1,105.3422552
Weight,2,26,35,7.1,112.876544
Weight,2,36,45,7.1,118.0653376
Weight,2,46,55,7.1,118.608556
Weight,2,56,65,7.1,117.285784
Weight,2,66,79,7.1,115.1572234
Weight,2,80,99,7.1,104.2827148
Weight,1,0,18,7.1,20.062042
Weight,1,18,25,7.1,127.206574
Weight,1,26,35,7.1,140.9832444
Weight,1,36,45,7.1,142.859376
Weight,1,46,55,7.1,141.09568
Weight,1,56,65,7.1,139.7744512
Weight,1,66,79,7.1,134.9791823
Weight,1,80,99,7.1,134.122026
Weight,2,0,18,7.2,18.298346
Weight,2,18,25,7.2,105.380836
Weight,2,26,35,7.2,112.9506192
Weight,2,36,45,7.2,118.3775118
Weight,2,46,55,7.2,118.608556
Weight,2,56,65,7.2,117.285784
Weight,2,66,79,7.2,115.301626
Weight,2,80,99,7.2,104.4566593
Weight,1,0,18,7.2,20.062042
Weight,1,18,25,7.2,127.206574
Weight,1,26,35,7.2,141.2455942
Weight,1,36,45,7.2,142.859376
Weight,1,46,55,7.2,141.1591731
Weight,1,56,65,7.2,139.9545687
Weight,1,66,79,7.2,135.1414423
Weight,1,80,99,7.2,134.9615453
Weight,2,0,18,7.3,18.518808
Weight,2,18,25,7.3,105.380836
Weight,2,26,35,7.3,113.097006
Weight,2,36,45,7.3,118.388094
Weight,2,46,55,7.3,118.6837335
Weight,2,56,65,7.3,117.4689879
Weight,2,66,79,7.3,115.301626
Weight,2,80,99,7.3,104.8060916
Weight,1,0,18,7.3,20.282504
Weight,1,18,25,7.3,127.5762888
Weight,1,26,35,7.3,141.412043
Weight,1,36,45,7.3,142.9440334
Weight,1,46,55,7.3,141.6009789
Weight,1,56,65,7.3,140.1346861
Weight,1,66,79,7.3,135.143206
Weight,1,80,99,7.3,135.8010646
Weight,2,0,18,7.4,18.56642779
Weight,2,18,25,7.4,105.7445983
Weight,2,26,35,7.4,113.097006
Weight,2,36,45,7.4,118.4745151
Weight,2,46,55,7.4,118.8418048
Weight,2,56,65,7.4,117.506246
Weight,2,66,79,7.4,115.3964247
Weight,2,80,99,7.4,105.2119621
Weight,1,0,18,7.4,20.282504
Weight,1,18,25,7.4,127.8992656
Weight,1,26,35,7.4,141.536604
Weight,1,36,45,7.4,143.0780743
Weight,1,46,55,7.4,141.8523056
Weight,1,56,65,7.4,140.4157752
Weight,1,66,79,7.4,135.143206
Weight,1,80,99,7.4,136.245516
Weight,2,0,18,7.5,18.73927
Weight,2,18,25,7.5,106.042222
Weight,2,26,35,7.5,113.2017255
Weight,2,36,45,7.5,118.6967408
Weight,2,46,55,7.5,118.9998761
Weight,2,56,65,7.5,117.6219886
Weight,2,66,79,7.5,115.522088
Weight,2,80,99,7.5,105.6178327
Weight,1,0,18,7.5,20.282504
Weight,1,18,25,7.5,128.027795
Weight,1,26,35,7.5,141.536604
Weight,1,36,45,7.5,143.4766696
Weight,1,46,55,7.5,142.0657128
Weight,1,56,65,7.5,140.7153831
Weight,1,66,79,7.5,135.2313908
Weight,1,80,99,7.5,136.245516
Weight,2,0,18,7.6,18.73927
Weight,2,18,25,7.6,106.042222
Weight,2,26,35,7.6,113.317468
Weight,2,36,45,7.6,119.3210892
Weight,2,46,55,7.6,119.04948
Weight,2,56,65,7.6,117.8087199
Weight,2,66,79,7.6,115.522088
Weight,2,80,99,7.6,106.0237032
Weight,1,0,18,7.6,20.282504
Weight,1,18,25,7.6,128.1563243
Weight,1,26,35,7.6,141.5851056
Weight,1,36,45,7.6,143.741224
Weight,1,46,55,7.6,142.6547873
Weight,1,56,65,7.6,140.8955005
Weight,1,66,79,7.6,135.5559109
Weight,1,80,99,7.6,136.245516
Weight,2,0,18,7.7,18.95267722
Weight,2,18,25,7.7,106.1028491
Weight,2,26,35,7.7,113.317468
Weight,2,36,45,7.7,119.6041624
Weight,2,46,55,7.7,119.0955566
Weight,2,56,65,7.7,117.9954512
Weight,2,66,79,7.7,115.6356259
Weight,2,80,99,7.7,106.3742378
Weight,1,0,18,7.7,20.502966
Weight,1,18,25,7.7,128.2848536
Weight,1,26,35,7.7,141.7162805
Weight,1,36,45,7.7,143.741224
Weight,1,46,55,7.7,142.9554974
Weight,1,56,65,7.7,141.075618
Weight,1,66,79,7.7,135.58413
Weight,1,80,99,7.7,136.245516
Weight,2,0,18,7.8,18.959732
Weight,2,18,25,7.8,106.2296147
Weight,2,26,35,7.8,113.4528317
Weight,2,36,45,7.8,119.710866
Weight,2,46,55,7.8,119.2536278
Weight,2,56,65,7.8,118.196733
Weight,2,66,79,7.8,115.788847
Weight,2,80,99,7.8,106.7221268
Weight,1,0,18,7.8,20.502966
Weight,1,18,25,7.8,128.517882
Weight,1,26,35,7.8,141.757066
Weight,1,36,45,7.8,143.8346999
Weight,1,46,55,7.8,143.079838
Weight,1,56,65,7.8,142.0560125
Weight,1,66,79,7.8,135.764027
Weight,1,80,99,7.8,136.245516
Weight,2,0,18,7.9,19.180194
Weight,2,18,25,7.9,106.3563804
Weight,2,26,35,7.9,113.6100211
Weight,2,36,45,7.9,119.710866
Weight,2,46,55,7.9,119.5534561
Weight,2,56,65,7.9,118.5701956
Weight,2,66,79,7.9,115.9420681
Weight,2,80,99,7.9,107.0700158
Weight,1,0,18,7.9,20.502966
Weight,1,18,25,7.9,128.7749407
Weight,1,26,35,7.9,141.7603729
Weight,1,36,45,7.9,143.961686
Weight,1,46,55,7.9,143.079838
Weight,1,56,65,7.9,142.418452
Weight,1,66,79,7.9,136.0568005
Weight,1,80,99,7.9,136.245516
Weight,2,0,18,8,19.180194
Weight,2,18,25,8,106.483146
Weight,2,26,35,8,113.7672105
Weight,2,36,45,8,119.9930574
Weight,2,46,55,8,119.7902323
Weight,2,56,65,8,118.608556
Weight,2,66,79,8,116.0952892
Weight,2,80,99,8,107.3914494
Weight,1,0,18,8,20.502966
Weight,1,18,25,8,129.0319994
Weight,1,26,35,8,142.1538976
Weight,1,36,45,8,143.961686
Weight,1,46,55,8,143.3708478
Weight,1,56,65,8,142.4978183
Weight,1,66,79,8,136.2190606
Weight,1,80,99,8,136.245516
Weight,2,0,18,8.1,19.180194
Weight,2,18,25,8.1,106.6099117
Weight,2,26,35,8.1,113.9243999
Weight,2,36,45,8.1,120.3052316
Weight,2,46,55,8.1,119.9992303
Weight,2,56,65,8.1,118.7423764
Weight,2,66,79,8.1,116.2485103
Weight,2,80,99,8.1,107.565394
Weight,1,0,18,8.1,20.70535012
Weight,1,18,25,8.1,129.239895
Weight,1,26,35,8.1,142.4614421
Weight,1,36,45,8.1,144.0710352
Weight,1,46,55,8.1,143.7650339
Weight,1,56,65,8.1,142.638914
Weight,1,66,79,8.1,136.245516
Weight,1,80,99,8.1,136.2525708
Weight,2,0,18,8.2,19.400656
Weight,2,18,25,8.2,106.7366773
Weight,2,26,35,8.2,113.978854
Weight,2,36,45,8.2,120.6297516
Weight,2,46,55,8.2,120.6315153
Weight,2,56,65,8.2,119.0291975
Weight,2,66,79,8.2,116.4017314
Weight,2,80,99,8.2,107.7393385
Weight,1,0,18,8.2,20.723428
Weight,1,18,25,8.2,129.3684244
Weight,1,26,35,8.2,142.592617
Weight,1,36,45,8.2,144.3391169
Weight,1,46,55,8.2,143.9123025
Weight,1,56,65,8.2,142.638914
Weight,1,66,79,8.2,136.3231186
Weight,1,80,99,8.2,136.3125364
Weight,2,0,18,8.3,19.400656
Weight,2,18,25,8.3,106.863443
Weight,2,26,35,8.3,113.978854
Weight,2,36,45,8.3,121.0980129
Weight,2,46,55,8.3,121.0384882
Weight,2,56,65,8.3,119.4026601
Weight,2,66,79,8.3,116.5549525
Weight,2,80,99,8.3,107.913283
Weight,1,0,18,8.3,20.78383459
Weight,1,18,25,8.3,129.411194
Weight,1,26,35,8.3,142.638914
Weight,1,36,45,8.3,144.40261
Weight,1,46,55,8.3,144.0595711
Weight,1,56,65,8.3,142.9965034
Weight,1,66,79,8.3,136.465978
Weight,1,80,99,8.3,136.3725021
Weight,2,0,18,8.4,19.41300187
Weight,2,18,25,8.4,106.92407
Weight,2,26,35,8.4,113.978854
Weight,2,36,45,8.4,121.3581581
Weight,2,46,55,8.4,121.2541
Weight,2,56,65,8.4,119.710866
Weight,2,66,79,8.4,116.7081736
Weight,2,80,99,8.4,108.0872275
Weight,1,0,18,8.4,20.94389
Weight,1,18,25,8.4,129.411194
Weight,1,26,35,8.4,142.638914
Weight,1,36,45,8.4,144.4502298
Weight,1,46,55,8.4,144.182148
Weight,1,56,65,8.4,143.079838
Weight,1,66,79,8.4,136.465978
Weight,1,80,99,8.4,136.4324678
Weight,2,0,18,8.5,19.621118
Weight,2,18,25,8.5,106.92407
Weight,2,26,35,8.5,114.245613
Weight,2,36,45,8.5,121.474562
Weight,2,46,55,8.5,121.2541
Weight,2,56,65,8.5,119.710866
Weight,2,66,79,8.5,116.8779293
Weight,2,80,99,8.5,108.261172
Weight,1,0,18,8.5,20.94389
Weight,1,18,25,8.5,129.411194
Weight,1,26,35,8.5,142.8924453
Weight,1,36,45,8.5,144.8523525
Weight,1,46,55,8.5,144.182148
Weight,1,56,65,8.5,143.1779436
Weight,1,66,79,8.5,136.5894367
Weight,1,80,99,8.5,136.5188889
Weight,2,0,18,8.6,19.89096349
Weight,2,18,25,8.6,107.2216937
Weight,2,26,35,8.6,114.4898849
Weight,2,36,45,8.6,121.474562
Weight,2,46,55,8.6,121.2541
Weight,2,56,65,8.6,120.082124
Weight,2,66,79,8.6,117.1843715
Weight,2,80,99,8.6,108.4351165
Weight,1,0,18,8.6,21.164352
Weight,1,18,25,8.6,129.411194
Weight,1,26,35,8.6,143.1173165
Weight,1,36,45,8.6,145.1274891
Weight,1,46,55,8.6,144.4784489
Weight,1,56,65,8.6,143.3003
Weight,1,66,79,8.6,136.8169535
Weight,1,80,99,8.6,136.6388202
Weight,2,0,18,8.7,20.062042
Weight,2,18,25,8.7,107.585456
Weight,2,26,35,8.7,114.6470743
Weight,2,36,45,8.7,121.7373527
Weight,2,46,55,8.7,121.3376551
Weight,2,56,65,8.7,120.3036883
Weight,2,66,79,8.7,117.285784
Weight,2,80,99,8.7,108.6090611
Weight,1,0,18,8.7,21.164352
Weight,1,18,25,8.7,129.411194
Weight,1,26,35,8.7,143.2484914
Weight,1,36,45,8.7,145.26153
Weight,1,46,55,8.7,144.8691076
Weight,1,56,65,8.7,143.3177165
Weight,1,66,79,8.7,137.1344188
Weight,1,80,99,8.7,136.7587515
Weight,2,0,18,8.8,20.062042
Weight,2,18,25,8.8,107.585456
Weight,2,26,35,8.8,114.8042637
Weight,2,36,45,8.8,121.915486
Weight,2,46,55,8.8,121.474562
Weight,2,56,65,8.8,120.4904196
Weight,2,66,79,8.8,117.3916058
Weight,2,80,99,8.8,108.7830056
Weight,1,0,18,8.8,21.384814
Weight,1,18,25,8.8,129.5452349
Weight,1,26,35,8.8,143.6177653
Weight,1,36,45,8.8,145.284458
Weight,1,46,55,8.8,145.0163762
Weight,1,56,65,8.8,143.497834
Weight,1,66,79,8.8,137.2966788
Weight,1,80,99,8.8,136.8786829
Weight,2,0,18,8.9,20.062042
Weight,2,18,25,8.9,107.6240369
Weight,2,26,35,8.9,114.9614531
Weight,2,36,45,8.9,121.915486
Weight,2,46,55,8.9,121.474562
Weight,2,56,65,8.9,120.6771509
Weight,2,66,79,8.9,117.851269
Weight,2,80,99,8.9,108.9569501
